replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1905        	3.3         	0.009083    	0.05889     	0.03768     
1           	1910        	3.233       	0.01497     	0.05959     	0.04282     
1           	1915        	3.217       	0.03068     	0.05066     	0.02714     
1           	1920        	3.2         	0.02361     	0.03874     	0.0001475   
1           	1925        	3.2         	0.01489     	0.04923     	0.03454     
1           	1930        	3.167       	0.04037     	0.05047     	0.03994     
1           	1935        	3.233       	0.03509     	0.04386     	0.01182     
1           	1940        	3.033       	0.02767     	0.04759     	0.04539     
1           	1945        	3           	0.0249      	0.03521     	0.04095     
1           	1950        	3.067       	0.0455      	0.04374     	0.04454     
1           	1955        	3.167       	0.04243     	0.06583     	0.03308     
1           	1960        	3.017       	0.03007     	0.04565     	0.03121     
1           	1965        	3.117       	0.006697    	0.04197     	0.0339      
1           	1970        	3.183       	0.04007     	0.08202     	0.04397     
1           	1975        	3.133       	0.01696     	0.06635     	0.03446     
1           	1980        	3.3         	0.01745     	0.05493     	0.04131     
1           	1985        	3.117       	0.02245     	0.03809     	0.0276      
1           	1990        	3.05        	0.00326     	0.03976     	0.02447     
1           	1995        	3.067       	0.007941    	0.0537      	0.02447     
1           	2000        	3.117       	0.0363      	0.06737     	0.03666     
1           	2005        	3.05        	0.04018     	0.06945     	0.04071     
1           	2010        	3.183       	0.04271     	0.06602     	0.0309      
1           	2015        	3           	0.02453     	0.06066     	0.02368     
1           	2020        	3.05        	0.02593     	0.08836     	0.03339     
1           	2025        	3.117       	0.01988     	0.04447     	0.03153     
1           	2030        	3.05        	0.03461     	0.06573     	0.05094     
1           	2035        	3.067       	0.007625    	0.0542      	0.05919     
1           	2040        	3.05        	0.02753     	0.06747     	0.03863     
1           	2045        	3.083       	0.01381     	0.05703     	0.03324     
1           	2050        	3           	0.03069     	0.06413     	0.02603     
1           	2055        	3.167       	0.03513     	0.04971     	0.01803     
1           	2060        	3           	0.01362     	0.03363     	0.01294     
1           	2065        	3.133       	0.0299      	0.06779     	0.03173     
1           	2070        	3.183       	0.02279     	0.04974     	0.04149     
