replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1735        	2.733       	0.02451     	0.03941     	0.01743     
1           	1740        	2.733       	0.04521     	0.08137     	0.03497     
1           	1745        	2.683       	0.01231     	0.04053     	0.02119     
1           	1750        	2.617       	0.01902     	0.06774     	0.04534     
1           	1755        	2.733       	0.01883     	0.08194     	0.05538     
1           	1760        	2.65        	0.007154    	0.06103     	0.04473     
1           	1765        	2.817       	0.0342      	0.04323     	0.004694    
1           	1770        	2.85        	0.009861    	0.04556     	0.01557     
1           	1775        	2.867       	0.0157      	0.03017     	0.01341     
1           	1780        	2.683       	0.01633     	0.04813     	0.02558     
1           	1785        	2.667       	-0.002867   	0.03767     	0.03719     
1           	1790        	2.683       	0.04137     	0.04498     	0.05273     
1           	1795        	2.7         	0.0251      	0.06617     	0.04078     
1           	1800        	2.733       	0.01382     	0.04277     	0.02738     
1           	1805        	2.767       	0.008112    	0.02109     	0.004441    
1           	1810        	2.817       	0.01764     	0.04148     	0.04105     
1           	1815        	2.85        	0.01505     	0.02506     	0.01342     
1           	1820        	2.967       	0.02772     	0.02157     	0.009447    
1           	1825        	2.917       	0.01004     	0.04091     	0.0166      
1           	1830        	2.883       	0.01016     	0.01933     	0.002713    
1           	1835        	2.817       	0.01446     	0.01544     	0.00412     
1           	1840        	2.933       	0.007394    	0.04359     	0.01061     
1           	1845        	2.85        	0.01067     	0.03687     	0.04152     
1           	1850        	2.85        	0.02106     	0.05319     	0.03864     
1           	1855        	2.917       	0.019       	0.02609     	0.02171     
1           	1860        	2.9         	0.009153    	0.02229     	0.02239     
1           	1865        	2.95        	0.01269     	0.02175     	0.01259     
1           	1870        	2.817       	0.01857     	0.04715     	0.02376     
1           	1875        	2.817       	0.01841     	0.0228      	0.02199     
1           	1880        	2.833       	0.01288     	0.05724     	0.04416     
1           	1885        	2.767       	0.01469     	0.04314     	0.03414     
1           	1890        	2.7         	0.01008     	0.02915     	0.03799     
1           	1895        	2.65        	0.04538     	0.07816     	0.02498     
1           	1900        	2.733       	0.03441     	0.06006     	0.01999     
1           	1905        	2.65        	0.05254     	0.07549     	0.02203     
1           	1910        	2.533       	0.01305     	0.06951     	0.0398      
1           	1915        	2.5         	0.04072     	0.07773     	0.04446     
1           	1920        	2.533       	0.03295     	0.04462     	0.00589     
1           	1925        	2.517       	0.01236     	0.02778     	0.02667     
1           	1930        	2.533       	0.007977    	0.03267     	0.02118     
1           	1935        	2.417       	0.03416     	0.04857     	0.008721    
1           	1940        	2.483       	0.01424     	0.03862     	0.02485     
1           	1945        	2.417       	0.01937     	0.03985     	0.01531     
