replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1752        	2.45        	0.03917     	0.0584      	0.01583     
1           	1756        	2.35        	0.02353     	0.01863     	0.01961     
1           	1760        	2.533       	0.01588     	0.03356     	0.01728     
1           	1764        	2.417       	0.02221     	0.0235      	0.0202      
1           	1768        	2.433       	0.01071     	0.03815     	0.01191     
1           	1772        	2.4         	0.01811     	0.03854     	0.01065     
1           	1776        	2.35        	0.00667     	0.04867     	0.03931     
1           	1780        	2.383       	0.03007     	0.07499     	0.03454     
1           	1784        	2.383       	0.006528    	0.02407     	0.03322     
1           	1788        	2.433       	0.007082    	0.03713     	0.02367     
1           	1792        	2.367       	0.03765     	0.05976     	0.01766     
1           	1796        	2.533       	0.02375     	0.03964     	0.01604     
1           	1800        	2.467       	0.02559     	0.04493     	0.01836     
1           	1804        	2.383       	0.02882     	0.05048     	0.02781     
1           	1808        	2.4         	0.05551     	0.05998     	0.02358     
1           	1812        	2.4         	0.03659     	0.06213     	0.03732     
1           	1816        	2.483       	0.05931     	0.03784     	0.02859     
1           	1820        	2.55        	0.002032    	0.04451     	0.02937     
1           	1824        	2.483       	0.01118     	0.0481      	0.03429     
1           	1828        	2.433       	0.03019     	0.05068     	0.02396     
1           	1832        	2.433       	0.02476     	0.04111     	0.01307     
1           	1836        	2.333       	0.02545     	0.03431     	0.01923     
1           	1840        	2.433       	0.03054     	0.06364     	0.01035     
1           	1844        	2.417       	0.02122     	0.05419     	0.0311      
1           	1848        	2.35        	0.01326     	0.05507     	0.03561     
1           	1852        	2.35        	0.01477     	0.02305     	0.007502    
