generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1325        	10          	0.1073      	2.74e-06    	1.25e-05    	5.828e-06   
1330        	10          	0.0729      	2.724e-06   	8.928e-06   	1.299e-05   
1335        	10          	0.0974      	1.065e-05   	3.099e-05   	1.632e-05   
1340        	10          	0.1014      	1.732e-05   	1.461e-05   	6.549e-06   
1345        	10          	0.1136      	6.091e-06   	1.175e-05   	2.727e-06   
1350        	10          	0.09902     	1.291e-05   	7.749e-06   	9.03e-06    
1355        	10          	0.1551      	3.462e-06   	2.105e-05   	1.157e-05   
1360        	10          	0.1542      	7.321e-06   	2.33e-05    	8.895e-06   
1365        	10          	0.1074      	1.314e-05   	1.084e-05   	4.022e-06   
1370        	10          	0.1281      	9.173e-06   	2.01e-05    	8.569e-06   
1375        	10          	0.1711      	2.083e-05   	2.144e-05   	7.418e-06   
1380        	10          	0.1611      	2.487e-05   	3.072e-05   	1.006e-05   
1385        	10          	0.1626      	4.453e-06   	7.684e-06   	7.576e-06   
1390        	10          	0.2042      	1.84e-06    	1.251e-05   	1.576e-05   
1395        	10          	0.2246      	4.278e-06   	1.992e-05   	7.074e-06   
1400        	10          	0.1953      	8.22e-06    	8.612e-06   	1.286e-05   
1405        	10          	0.1802      	3.631e-06   	2.501e-05   	1.728e-05   
1410        	10          	0.2107      	1.275e-05   	8.133e-06   	7.571e-06   
1415        	10          	0.1798      	3.708e-06   	1.212e-05   	1.719e-05   
1420        	10          	0.2164      	9.063e-06   	9.591e-06   	3.734e-05   
1425        	10          	0.192       	1.228e-05   	8.768e-06   	1.596e-05   
1430        	10          	0.1807      	1.254e-05   	9.585e-06   	7.076e-06   
1435        	10          	0.152       	7.435e-06   	1.931e-05   	1.853e-05   
1440        	10          	0.1416      	1.458e-06   	7.625e-06   	1.087e-05   
1445        	10          	0.1267      	9.29e-06    	6.48e-06    	1.313e-05   
1450        	10          	0.1887      	1.087e-05   	2.049e-05   	1.419e-05   
1455        	10          	0.1135      	1.187e-05   	2.705e-05   	6.874e-06   
1460        	10          	0.1878      	1.223e-05   	2.433e-05   	2.935e-06   
1465        	10          	0.178       	8.554e-06   	1.85e-05    	8.134e-06   
1470        	10          	0.2176      	9.654e-06   	1.23e-05    	8.402e-06   
1475        	10          	0.2007      	1.791e-05   	1.806e-05   	1.471e-05   
1480        	10          	0.1884      	5.923e-06   	7.754e-06   	1.392e-05   
1485        	10          	0.2256      	1.261e-05   	1.146e-05   	1.238e-05   
1490        	10          	0.2059      	1.401e-05   	3.175e-05   	2.218e-05   
1495        	10          	0.2301      	7.1e-06     	1.595e-05   	1.148e-05   
1500        	10          	0.2055      	8.271e-06   	8.531e-06   	1.403e-05   
1505        	10          	0.2425      	1.418e-05   	1.698e-05   	1.551e-05   
1510        	10          	0.2332      	2.877e-05   	1.975e-05   	1.192e-05   
1515        	10          	0.1249      	1.525e-05   	1.323e-05   	7.753e-06   
1520        	10          	0.1557      	6.191e-06   	1.622e-05   	9.777e-06   
1525        	10          	0.1553      	1.391e-05   	5.424e-06   	3.962e-06   
1530        	10          	0.1509      	7.168e-06   	9.11e-06    	1.102e-05   
1535        	10          	0.1461      	7.015e-06   	1.818e-05   	1.115e-05   
1540        	10          	0.1709      	9.934e-06   	1.863e-05   	8.509e-06   
1545        	10          	0.1518      	1.981e-05   	1.395e-05   	8.542e-06   
1550        	10          	0.1094      	1.366e-05   	1.341e-05   	5.296e-06   
1555        	10          	0.118       	1.29e-05    	2.143e-05   	1.455e-05   
1560        	10          	0.1472      	1.35e-05    	2.897e-05   	8.738e-06   
1565        	10          	0.1304      	7.41e-06    	1.471e-05   	1.418e-05   
1570        	10          	0.1192      	1.025e-05   	2.125e-05   	1.483e-05   
1575        	10          	0.1411      	7.512e-06   	4.578e-06   	8.471e-06   
1580        	10          	0.1276      	5.04e-06    	1.519e-05   	8.237e-06   
1585        	10          	0.1271      	2.165e-05   	8.079e-06   	2.295e-05   
1590        	10          	0.1174      	2.322e-05   	2.618e-05   	5.93e-06    
1595        	10          	0.1178      	2.904e-05   	4.034e-05   	1.364e-05   
1600        	10          	0.1445      	9.146e-06   	1.527e-05   	1.528e-05   
1605        	10          	0.1184      	6.378e-06   	9.41e-06    	2.309e-05   
1610        	10          	0.1452      	5.485e-06   	4.014e-05   	2.182e-05   
1615        	10          	0.106       	1.069e-05   	1.239e-05   	2.357e-05   
1620        	10          	0.103       	1.656e-05   	4.295e-05   	1.992e-05   
1625        	10          	0.1296      	9.037e-06   	1.16e-05    	3.745e-06   
1630        	10          	0.1311      	2.38e-05    	3.033e-05   	1.013e-05   
1635        	10          	0.1156      	1.172e-05   	7.949e-06   	6.72e-06    
1640        	10          	0.1156      	1.345e-05   	1.627e-05   	9.962e-06   
1645        	10          	0.1055      	1.078e-05   	1.258e-05   	7.908e-06   
1650        	10          	0.1061      	8.143e-06   	1.664e-05   	8.44e-06    
1655        	10          	0.07893     	1.524e-05   	1.841e-05   	6.126e-06   
1660        	10          	0.1066      	6.138e-06   	2.373e-05   	2.756e-05   
1665        	10          	0.1201      	6.878e-06   	1.814e-05   	1.532e-05   
1670        	10          	0.1084      	1.244e-05   	5.9e-06     	1.431e-05   
1675        	10          	0.1305      	1.229e-05   	2.704e-05   	1.858e-05   
1680        	10          	0.1205      	1.104e-05   	1.684e-05   	7.373e-06   
1685        	10          	0.1745      	6.774e-06   	1.207e-05   	1.327e-05   
1690        	10          	0.1505      	5.534e-06   	2.144e-05   	8.909e-06   
1695        	10          	0.1441      	1.003e-05   	1.4e-05     	1.455e-05   
1700        	10          	0.1659      	6.911e-06   	8.642e-06   	1.526e-05   
1705        	10          	0.2035      	5.713e-06   	3.643e-05   	9.402e-06   
1710        	10          	0.1617      	6.522e-06   	2.751e-05   	7.626e-06   
1715        	10          	0.1278      	1.502e-05   	1.255e-05   	1.431e-05   
1720        	10          	0.1359      	2.238e-05   	8.548e-06   	1.144e-05   
1725        	10          	0.1165      	9.813e-06   	2.278e-05   	9.035e-06   
1730        	10          	0.1255      	1.29e-05    	2.127e-05   	1.123e-05   
1735        	10          	0.07511     	1.485e-05   	1.054e-05   	8.93e-06    
1740        	10          	0.1314      	6.956e-06   	1.759e-05   	4.371e-06   
1745        	10          	0.1772      	8.216e-06   	2.005e-05   	2.292e-05   
1750        	10          	0.09939     	9.663e-06   	1.99e-05    	6.443e-06   
1755        	10          	0.1092      	2.941e-06   	2.121e-05   	5.928e-06   
1760        	10          	0.07502     	3.616e-06   	1.318e-05   	8.315e-06   
1765        	10          	0.1578      	1.357e-05   	2.303e-05   	9.011e-06   
1770        	10          	0.1354      	8.79e-06    	1.808e-05   	1.817e-05   
1775        	10          	0.1219      	8.737e-06   	1.201e-05   	1.617e-05   
1780        	10          	0.1498      	1.141e-05   	2.519e-05   	2.146e-05   
1785        	10          	0.1265      	1.091e-05   	8.057e-06   	6.572e-06   
1790        	10          	0.1282      	2.407e-05   	1.064e-05   	1.83e-05    
1795        	10          	0.1613      	1.332e-05   	2.497e-05   	2.204e-05   
1800        	10          	0.09656     	1.836e-05   	3.128e-05   	1.114e-05   
1805        	10          	0.09761     	1.556e-05   	3.262e-05   	1.157e-05   
1810        	10          	0.07525     	1.344e-05   	2.847e-05   	1.142e-05   
1815        	10          	0.08054     	4.838e-06   	2.013e-05   	9.07e-06    
1820        	10          	0.1308      	2.985e-06   	1.792e-05   	1.24e-05    
1825        	10          	0.08869     	2.764e-05   	1.38e-05    	7.704e-06   
1830        	10          	0.09173     	1.448e-05   	1.566e-05   	1.798e-05   
1835        	10          	0.1008      	1.413e-05   	1.184e-05   	1.338e-05   
1840        	10          	0.0705      	3.123e-05   	1.126e-05   	9.411e-06   
1845        	10          	0.102       	2.434e-05   	2.745e-05   	1.154e-05   
1850        	10          	0.0709      	7.223e-06   	1.531e-05   	2.542e-05   
1855        	10          	0.09296     	7.28e-06    	2.872e-05   	3.317e-05   
1860        	10          	0.0958      	1.272e-05   	2.121e-05   	1.127e-05   
1865        	10          	0.05595     	1.023e-05   	1.563e-05   	1.204e-05   
1870        	10          	0.08086     	1.432e-05   	1.903e-05   	4.099e-06   
