replicate   	generation  	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1           	1830        	3.483       	0.0383      	0.08778     	0.01958     
1           	1835        	3.55        	0.04626     	0.09778     	0.02341     
1           	1840        	3.55        	0.02549     	0.07682     	0.04833     
1           	1845        	3.483       	0.01964     	0.06959     	0.03415     
1           	1850        	3.383       	0.04799     	0.07804     	0.02083     
1           	1855        	3.35        	0.0413      	0.04092     	0.02689     
1           	1860        	3.467       	0.03575     	0.05379     	0.03405     
1           	1865        	3.4         	0.01415     	0.03306     	0.0146      
1           	1870        	3.467       	0.02837     	0.0357      	0.03732     
1           	1875        	3.55        	0.02893     	0.04666     	0.01987     
1           	1880        	3.433       	0.0404      	0.0381      	0.03922     
1           	1885        	3.583       	0.0266      	0.0581      	0.03377     
1           	1890        	3.533       	0.01825     	0.06692     	0.02898     
1           	1895        	3.5         	0.01917     	0.04842     	0.02208     
1           	1900        	3.467       	0.03049     	0.0616      	0.04624     
1           	1905        	3.65        	0.01496     	0.04803     	0.01906     
1           	1910        	3.45        	0.03469     	0.04314     	0.01846     
1           	1915        	3.567       	0.02711     	0.04596     	0.02547     
1           	1920        	3.517       	0.02935     	0.03175     	0.02568     
1           	1925        	3.467       	0.02999     	0.04022     	0.02616     
1           	1930        	3.617       	0.04031     	0.03557     	0.03148     
1           	1935        	3.567       	0.02524     	0.03991     	0.02559     
1           	1940        	3.65        	0.01734     	0.06196     	0.0642      
1           	1945        	3.5         	0.02029     	0.05821     	0.05948     
1           	1950        	3.517       	0.02062     	0.05345     	0.01816     
1           	1955        	3.567       	0.02095     	0.06069     	0.03701     
1           	1960        	3.533       	0.03108     	0.05465     	0.01557     
1           	1965        	3.567       	0.032       	0.05167     	0.0278      
1           	1970        	3.567       	0.04473     	0.07489     	0.03862     
1           	1975        	3.467       	0.01276     	0.0303      	0.02876     
1           	1980        	3.433       	0.01789     	0.05186     	0.03825     
1           	1985        	3.433       	0.002265    	0.0488      	0.02907     
1           	1990        	3.517       	0.03403     	0.05795     	0.01108     
1           	1995        	3.517       	0.0275      	0.05763     	0.03526     
1           	2000        	3.467       	0.02795     	0.03689     	0.02525     
1           	2005        	3.383       	0.01782     	0.04903     	0.02717     
1           	2010        	3.667       	0.02277     	0.03477     	0.01055     
1           	2015        	3.65        	0.03567     	0.05347     	0.02015     
1           	2020        	3.417       	0.03035     	0.04896     	0.03587     
1           	2025        	3.533       	0.02779     	0.05549     	0.02909     
1           	2030        	3.5         	0.01769     	0.08137     	0.03929     
1           	2035        	3.583       	0.02608     	0.05219     	0.02126     
1           	2040        	3.533       	0.01904     	0.03863     	0.02669     
1           	2045        	3.433       	0.04393     	0.04777     	0.03267     
1           	2050        	3.617       	0.03084     	0.0454      	0.02899     
1           	2055        	3.517       	0.02255     	0.05954     	0.01493     
1           	2060        	3.45        	0.02738     	0.03704     	0.03258     
1           	2065        	3.533       	0.01729     	0.03552     	0.01813     
1           	2070        	3.5         	0.02377     	0.04588     	0.03322     
1           	2075        	3.467       	0.0335      	0.06455     	0.01862     
1           	2080        	3.6         	0.01458     	0.04929     	0.0167      
1           	2085        	3.5         	0.02195     	0.04217     	0.02098     
1           	2090        	3.517       	0.005759    	0.03031     	0.03201     
1           	2095        	3.6         	0.01048     	0.03252     	0.0175      
1           	2100        	3.467       	0.008324    	0.02607     	0.03945     
1           	2105        	3.617       	0.02188     	0.04714     	0.05402     
1           	2110        	3.45        	0.01889     	0.06771     	0.04001     
1           	2115        	3.35        	0.03173     	0.0614      	0.04177     
1           	2120        	3.4         	0.0201      	0.07151     	0.0451      
1           	2125        	3.483       	0.01181     	0.04644     	0.02417     
1           	2130        	3.4         	0.02671     	0.05829     	0.03669     
1           	2135        	3.417       	0.02954     	0.04856     	0.03763     
1           	2140        	3.317       	0.02295     	0.03791     	0.01795     
1           	2145        	3.367       	0.02784     	0.04486     	0.01665     
1           	2150        	3.3         	0.02845     	0.04952     	0.01535     
1           	2155        	3.333       	0.05674     	0.08984     	0.02877     
1           	2160        	3.383       	0.03754     	0.06884     	0.0171      
1           	2165        	3.433       	0.02994     	0.07148     	0.01825     
1           	2170        	3.483       	0.05053     	0.09019     	0.01892     
1           	2175        	3.533       	0.05075     	0.1076      	0.03013     
1           	2180        	3.483       	0.06358     	0.08644     	0.03339     
1           	2185        	3.567       	0.0333      	0.08692     	0.02816     
1           	2190        	3.467       	0.05587     	0.1061      	0.02625     
1           	2195        	3.4         	0.05738     	0.09049     	0.03045     
1           	2200        	3.433       	0.06469     	0.1335      	0.04454     
1           	2205        	3.433       	0.05915     	0.07589     	0.02331     
1           	2210        	3.383       	0.02814     	0.08324     	0.04788     
1           	2215        	3.3         	0.03859     	0.09319     	0.04574     
1           	2220        	3.45        	0.02176     	0.06881     	0.02613     
1           	2225        	3.35        	0.02189     	0.07423     	0.04215     
1           	2230        	3.483       	0.04977     	0.06413     	0.0403      
1           	2235        	3.483       	0.03352     	0.07844     	0.05433     
1           	2240        	3.5         	0.02733     	0.05197     	0.02616     
1           	2245        	3.583       	0.03703     	0.06337     	0.02681     
1           	2250        	3.583       	0.04582     	0.06579     	0.02868     
1           	2255        	3.533       	0.03538     	0.07        	0.03216     
1           	2260        	3.55        	0.02098     	0.03795     	0.03451     
1           	2265        	3.483       	0.01674     	0.04555     	0.03519     
1           	2270        	3.5         	0.0249      	0.03679     	0.03365     
1           	2275        	3.433       	0.01444     	0.04393     	0.02105     
1           	2280        	3.483       	0.01209     	0.04186     	0.02371     
1           	2285        	3.35        	0.02544     	0.03695     	0.01967     
1           	2290        	3.45        	0.02438     	0.03617     	0.0003785   
1           	2295        	3.45        	0.02625     	0.06448     	0.02912     
1           	2300        	3.317       	0.01779     	0.0209      	0.0242      
1           	2305        	3.25        	0.02732     	0.03431     	0.02508     
1           	2310        	3.3         	0.03376     	0.04962     	0.0382      
