generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1765        	10          	6.317       	0.005001    	0.0106      	0.003491    
1770        	10          	6.29        	0.003236    	0.008803    	0.003668    
1775        	10          	6.233       	0.002709    	0.009019    	0.004627    
1780        	10          	6.315       	0.004338    	0.008005    	0.003805    
1785        	10          	6.253       	0.002932    	0.007952    	0.001556    
1790        	10          	6.278       	0.003748    	0.00946     	0.005268    
1795        	10          	6.248       	0.005043    	0.01143     	0.004468    
1800        	10          	6.287       	0.004727    	0.009994    	0.00639     
1805        	10          	6.282       	0.003414    	0.01047     	0.004701    
1810        	10          	6.278       	0.003878    	0.01086     	0.005181    
1815        	10          	6.197       	0.00411     	0.01001     	0.003402    
1820        	10          	6.242       	0.005267    	0.009031    	0.003626    
1825        	10          	6.212       	0.0054      	0.008421    	0.005492    
1830        	10          	6.205       	0.00622     	0.01225     	0.00492     
1835        	10          	6.205       	0.003987    	0.008684    	0.003099    
1840        	10          	6.172       	0.005274    	0.01129     	0.005191    
1845        	10          	6.177       	0.004276    	0.00752     	0.004182    
1850        	10          	6.163       	0.003825    	0.01085     	0.005106    
1855        	10          	6.158       	0.005986    	0.008998    	0.004885    
1860        	10          	6.11        	0.004236    	0.01015     	0.003915    
1865        	10          	6.203       	0.005186    	0.007404    	0.002932    
1870        	10          	6.17        	0.0035      	0.008957    	0.003763    
1875        	10          	6.163       	0.005032    	0.00805     	0.005017    
1880        	10          	6.172       	0.003725    	0.008739    	0.005343    
1885        	10          	6.073       	0.005846    	0.0102      	0.003889    
1890        	10          	6.165       	0.003801    	0.009835    	0.005546    
1895        	10          	6.117       	0.006183    	0.008607    	0.004251    
1900        	10          	6.127       	0.007191    	0.009372    	0.006239    
1905        	10          	6.135       	0.005936    	0.009746    	0.003146    
1910        	10          	6.118       	0.006331    	0.01138     	0.003882    
1915        	10          	6.088       	0.001044    	0.008078    	0.005349    
1920        	10          	6.158       	0.002716    	0.008874    	0.005555    
1925        	10          	6.11        	0.005215    	0.01038     	0.005174    
1930        	10          	6.137       	0.00327     	0.007591    	0.00483     
1935        	10          	6.08        	0.004191    	0.01113     	0.004279    
1940        	10          	6.157       	0.001968    	0.008432    	0.004294    
1945        	10          	6.093       	0.002577    	0.008069    	0.005906    
1950        	10          	6.137       	0.004078    	0.00782     	0.003824    
1955        	10          	6.208       	0.002122    	0.006665    	0.004281    
1960        	10          	6.155       	0.007513    	0.01082     	0.006187    
1965        	10          	6.197       	0.004547    	0.009724    	0.003499    
1970        	10          	6.137       	0.005538    	0.01035     	0.006892    
1975        	10          	6.153       	0.004213    	0.009936    	0.003292    
1980        	10          	6.092       	0.004708    	0.008351    	0.00591     
1985        	10          	6.132       	0.002098    	0.009588    	0.005394    
1990        	10          	6.183       	0.003218    	0.008516    	0.005225    
1995        	10          	6.108       	0.004853    	0.008348    	0.003933    
2000        	10          	6.095       	0.004194    	0.006195    	0.003709    
2005        	10          	6.138       	0.005373    	0.008959    	0.003359    
2010        	10          	6.11        	0.006376    	0.009824    	0.004828    
2015        	10          	6.083       	0.004943    	0.008329    	0.003905    
2020        	10          	6.123       	0.002974    	0.008184    	0.006021    
2025        	10          	6.128       	0.003266    	0.0102      	0.005871    
2030        	10          	6.1         	0.003187    	0.006427    	0.003443    
2035        	10          	6.148       	0.003499    	0.009183    	0.005033    
2040        	10          	6.053       	0.005923    	0.009956    	0.003251    
2045        	10          	6.027       	0.005508    	0.008052    	0.003779    
2050        	10          	6.017       	0.003996    	0.006957    	0.003147    
2055        	10          	6.063       	0.007222    	0.009363    	0.005657    
2060        	10          	6.048       	0.004842    	0.008013    	0.002704    
2065        	10          	5.985       	0.007184    	0.007276    	0.001945    
2070        	10          	6.008       	0.003172    	0.006198    	0.003219    
2075        	10          	5.998       	0.0067      	0.009567    	0.003365    
2080        	10          	6.035       	0.002149    	0.008785    	0.004464    
2085        	10          	6.008       	0.003681    	0.008136    	0.004628    
2090        	10          	6.027       	0.006528    	0.01013     	0.003554    
2095        	10          	6.042       	0.004665    	0.009018    	0.003661    
2100        	10          	5.997       	0.003897    	0.008594    	0.004098    
2105        	10          	6.007       	0.002523    	0.007629    	0.002002    
2110        	10          	5.985       	0.004676    	0.007924    	0.006123    
2115        	10          	5.977       	0.001557    	0.006849    	0.001859    
2120        	10          	6.017       	0.003611    	0.009462    	0.003384    
2125        	10          	6.003       	0.003196    	0.008176    	0.003569    
2130        	10          	5.965       	0.003173    	0.008411    	0.003444    
2135        	10          	5.95        	0.004937    	0.01024     	0.006435    
2140        	10          	5.965       	0.002408    	0.01032     	0.005137    
2145        	10          	5.912       	0.00289     	0.008563    	0.005959    
2150        	10          	5.907       	0.002833    	0.009122    	0.004397    
2155        	10          	5.942       	0.005359    	0.009791    	0.005362    
2160        	10          	6           	0.004235    	0.01087     	0.005331    
2165        	10          	5.943       	0.00348     	0.01076     	0.003078    
2170        	10          	5.935       	0.002675    	0.01005     	0.003808    
2175        	10          	5.953       	0.004377    	0.008442    	0.003345    
2180        	10          	5.95        	0.004485    	0.008447    	0.004667    
2185        	10          	5.862       	0.006377    	0.009879    	0.004855    
2190        	10          	5.937       	0.003978    	0.008197    	0.003297    
2195        	10          	5.973       	0.004237    	0.0061      	0.003518    
2200        	10          	5.887       	0.004814    	0.00686     	0.002499    
2205        	10          	5.848       	0.003722    	0.009331    	0.004741    
2210        	10          	5.857       	0.003849    	0.009178    	0.00445     
2215        	10          	5.91        	0.003293    	0.008378    	0.005049    
2220        	10          	5.872       	0.002088    	0.008698    	0.00382     
2225        	10          	5.863       	0.006403    	0.007819    	0.004908    
2230        	10          	5.825       	0.003676    	0.009513    	0.004086    
2235        	10          	5.858       	0.004447    	0.008989    	0.005114    
2240        	10          	5.833       	0.005645    	0.01093     	0.006442    
2245        	10          	5.87        	0.004207    	0.008172    	0.003808    
2250        	10          	5.868       	0.004973    	0.01005     	0.004778    
2255        	10          	5.763       	0.005278    	0.00758     	0.002455    
2260        	10          	5.833       	0.00301     	0.008017    	0.002236    
2265        	10          	5.765       	0.003948    	0.01207     	0.003659    
2270        	10          	5.728       	0.003921    	0.01094     	0.006437    
2275        	10          	5.773       	0.005674    	0.009073    	0.007614    
2280        	10          	5.78        	0.003914    	0.01116     	0.006019    
2285        	10          	5.735       	0.004678    	0.01069     	0.005159    
2290        	10          	5.77        	0.004874    	0.008384    	0.005344    
2295        	10          	5.765       	0.006858    	0.008678    	0.003213    
2300        	10          	5.737       	0.003846    	0.01253     	0.005352    
2305        	10          	5.752       	0.004242    	0.008722    	0.004526    
