generation  	alive.rpl   	n.adlt.rs   	n.adlt.fst.wc_p1-2	n.adlt.fst.wc_p1-3	n.adlt.fst.wc_p2-3
1280        	10          	0.01914     	0.000152    	0.0001464   	0.0001314   
1285        	10          	0.03354     	0.0001519   	0.0003288   	0.0001236   
1290        	10          	0.03851     	0.0001686   	0.0003036   	0.0001053   
1295        	10          	0.02971     	8.933e-05   	0.0004669   	0.0001975   
1300        	10          	0.02982     	8.478e-05   	0.000427    	5.937e-05   
1305        	10          	0.02306     	0.0001503   	0.0002364   	0.0001596   
1310        	10          	0.02108     	7.165e-05   	0.00019     	8.407e-05   
1315        	10          	0.02306     	0.0001011   	0.0003999   	0.0001464   
1320        	10          	0.02606     	0.0001076   	0.000186    	9.153e-05   
1325        	10          	0.02689     	0.0002579   	0.0004519   	8.307e-05   
1330        	10          	0.01518     	0.0001492   	0.0001978   	0.0001352   
1335        	10          	0.01558     	0.0001978   	0.000225    	0.0001963   
1340        	10          	0.01153     	7.136e-05   	9.08e-05    	0.0001392   
1345        	10          	0.02173     	0.0002121   	0.0002846   	0.0001839   
1350        	10          	0.01908     	0.0001433   	0.0008996   	0.000537    
1355        	10          	0.01861     	0.0002328   	0.0006586   	0.0001286   
1360        	10          	0.02484     	4.446e-05   	0.0003563   	5.556e-05   
1365        	10          	0.02483     	0.0002002   	0.0008711   	0.0001867   
1370        	10          	0.02375     	8.85e-05    	0.0003314   	0.0001761   
1375        	10          	0.02339     	2.912e-05   	0.0003      	0.0001303   
1380        	10          	0.03007     	0.0001406   	0.0003411   	9.148e-05   
1385        	10          	0.01834     	0.0001792   	0.0001329   	7.475e-05   
1390        	10          	0.01254     	0.0002096   	0.0006297   	0.0003188   
1395        	10          	0.01467     	0.0001451   	0.0008758   	0.0002789   
1400        	10          	0.01414     	8.471e-05   	0.0005536   	0.0006115   
1405        	10          	0.0079      	0.0002272   	0.0005692   	0.0001224   
1410        	10          	0.01623     	8.906e-05   	0.001033    	0.0002021   
1415        	10          	0.01062     	0.0001113   	0.0002259   	0.0001159   
1420        	10          	0.01139     	8.491e-05   	0.0002032   	8.735e-05   
1425        	10          	0.02138     	0.0002102   	0.0006108   	0.0002821   
1430        	10          	0.02152     	0.0001199   	0.0004943   	0.0002548   
1435        	10          	0.02236     	0.0001398   	0.0001141   	8.406e-05   
1440        	10          	0.02179     	0.00017     	0.0004894   	0.0001788   
1445        	10          	0.04354     	0.0001739   	0.0001067   	7.865e-05   
1450        	10          	0.01993     	0.0002469   	0.0003034   	0.0001246   
1455        	10          	0.03932     	0.0001235   	0.0004676   	0.0001431   
1460        	10          	0.02143     	0.0002463   	0.0007134   	0.0001724   
1465        	10          	0.02949     	0.0001054   	0.0002447   	5.741e-05   
1470        	10          	0.02761     	0.0001012   	0.0001806   	5.084e-05   
1475        	10          	0.02829     	0.0002288   	0.0003181   	8.196e-05   
1480        	10          	0.01966     	0.0001955   	0.0006297   	6.284e-05   
1485        	10          	0.0264      	0.0004721   	0.0007309   	0.0001719   
1490        	10          	0.03006     	5.342e-05   	0.0004296   	0.0002155   
1495        	10          	0.04947     	0.0001549   	0.000567    	0.0001593   
1500        	10          	0.0483      	7.381e-05   	0.0002239   	0.0002326   
1505        	10          	0.05228     	0.0001369   	0.0001615   	8.624e-05   
1510        	10          	0.05397     	0.0001903   	3.503e-05   	6.636e-05   
1515        	10          	0.04464     	0.0001691   	0.0001953   	3.634e-05   
1520        	10          	0.04041     	0.0006301   	0.0001917   	0.0001035   
1525        	10          	0.05428     	0.0001093   	0.0001676   	8.005e-05   
1530        	10          	0.05656     	9.019e-05   	0.0004619   	0.0001137   
1535        	10          	0.03656     	6.776e-05   	0.0002851   	0.0002176   
1540        	10          	0.03207     	9.327e-05   	0.0002189   	0.0001188   
1545        	10          	0.03027     	7.296e-05   	0.0002272   	8.567e-05   
1550        	10          	0.02222     	3.575e-05   	0.0002032   	0.0001735   
1555        	10          	0.03667     	0.0001794   	0.0002534   	0.0001511   
1560        	10          	0.01508     	0.0001936   	0.0004359   	7.428e-05   
1565        	10          	0.02088     	0.0001493   	0.0004104   	0.0004157   
1570        	10          	0.01872     	4.5e-05     	0.0003016   	0.0001232   
1575        	10          	0.01528     	0.000133    	0.0002186   	0.0001308   
1580        	10          	0.01567     	0.0002075   	0.0002529   	0.0001612   
1585        	10          	0.01434     	6.605e-05   	0.0002928   	9.354e-05   
1590        	10          	0.007878    	0.0001872   	0.0001951   	8.055e-05   
1595        	10          	0.01918     	5.324e-05   	0.0001875   	8.088e-05   
1600        	10          	0.01438     	7.333e-05   	0.0003154   	0.0001746   
1605        	10          	0.01075     	9.38e-05    	0.0001872   	7e-05       
1610        	10          	0.01217     	7.135e-05   	0.0002534   	0.0001422   
1615        	10          	0.02093     	0.0002872   	0.0002986   	0.0001714   
1620        	10          	0.01663     	0.0001247   	0.0001661   	0.0001362   
1625        	10          	0.01616     	8.286e-05   	0.0002606   	0.0001129   
1630        	10          	0.02108     	0.0001677   	0.0002244   	0.0001542   
1635        	10          	0.02688     	7.951e-05   	0.0002646   	0.000309    
1640        	10          	0.03084     	0.0002044   	0.0002377   	5.637e-05   
1645        	10          	0.02914     	9.677e-05   	0.0004517   	0.0001533   
1650        	10          	0.02407     	8.814e-05   	0.0003769   	6.407e-05   
1655        	10          	0.02654     	7.391e-05   	0.000221    	0.0001564   
1660        	10          	0.02217     	4.036e-05   	0.0004279   	0.0001987   
1665        	10          	0.02518     	0.0001651   	0.0002852   	8.568e-05   
1670        	10          	0.02877     	9.269e-05   	0.0002334   	0.0001178   
1675        	10          	0.01418     	7.658e-05   	0.0001193   	0.0001231   
1680        	10          	0.01441     	4.72e-05    	0.0002664   	0.0002455   
1685        	10          	0.01475     	0.0001015   	0.0003011   	0.0001537   
1690        	10          	0.01579     	0.000145    	0.0003152   	0.000241    
1695        	10          	0.01356     	5.483e-05   	0.0004471   	0.000188    
1700        	10          	0.009178    	0.0001014   	0.0002976   	6.243e-05   
1705        	10          	0.009267    	0.0001924   	0.0001142   	0.0001513   
1710        	10          	0.01511     	0.0001945   	0.0001469   	9.98e-05    
1715        	10          	0.0191      	5.898e-05   	0.0002224   	6.147e-05   
1720        	10          	0.01378     	7.04e-05    	0.0002453   	6.683e-05   
1725        	10          	0.01984     	8.189e-05   	0.0001271   	0.0001252   
1730        	10          	0.02649     	0.0001017   	0.0004606   	0.0001658   
1735        	10          	0.0255      	0.0001864   	0.0001776   	5.475e-05   
1740        	10          	0.02485     	0.0001431   	0.0002363   	2.966e-05   
1745        	10          	0.0341      	0.0001775   	0.0006887   	0.0001275   
1750        	10          	0.02849     	0.0001236   	0.001048    	0.0003898   
1755        	10          	0.03173     	5.149e-05   	0.0003176   	0.0001135   
1760        	10          	0.03929     	0.0001278   	0.0003363   	0.0001965   
1765        	10          	0.02797     	5.849e-05   	0.0002328   	0.0002877   
1770        	10          	0.03829     	0.0001713   	0.00027     	3.593e-05   
1775        	10          	0.03069     	0.0001746   	0.0002386   	0.0001965   
1780        	10          	0.04118     	0.0001065   	0.0003134   	7.651e-05   
1785        	10          	0.02845     	0.0003434   	0.0003443   	4.174e-05   
1790        	10          	0.04306     	0.000133    	0.0004088   	0.0002076   
1795        	10          	0.04011     	8.052e-05   	0.0003083   	5.006e-05   
1800        	10          	0.03391     	0.0001429   	0.0001539   	0.0001177   
1805        	10          	0.03114     	4.372e-05   	0.0002286   	6.993e-05   
1810        	10          	0.03024     	0.0001574   	0.0004424   	0.0001875   
1815        	10          	0.02723     	8.989e-05   	0.0003665   	9.63e-05    
1820        	10          	0.03173     	0.0001653   	0.0001843   	0.0001741   
1825        	10          	0.0355      	0.000113    	0.0005187   	7.297e-05   
1830        	10          	0.02873     	0.0001673   	0.0005256   	0.0001875   
1835        	10          	0.02972     	0.0001708   	0.0006099   	0.0001331   
1840        	10          	0.03628     	0.0001066   	0.0002375   	0.0001242   
1845        	10          	0.02641     	0.0001825   	9.205e-05   	0.0001111   
1850        	10          	0.03404     	0.0003716   	0.0002957   	0.0002097   
1855        	10          	0.02768     	5.948e-05   	4.676e-05   	0.0001369   
1860        	10          	0.03818     	0.0001003   	0.0003547   	0.0001647   
1865        	10          	0.03486     	0.0001495   	0.0003041   	0.0001262   
1870        	10          	0.02939     	0.0002112   	0.0002651   	0.0001073   
1875        	10          	0.02575     	7.664e-05   	0.0003206   	6.548e-05   
1880        	10          	0.03056     	0.0001317   	0.000222    	0.0001173   
1885        	10          	0.03258     	0.0001013   	0.0004391   	0.0001502   
1890        	10          	0.01225     	0.0001338   	0.0002189   	5.503e-05   
1895        	10          	0.01778     	0.0001062   	0.0001075   	0.000101    
1900        	10          	0.03045     	0.0001227   	0.000241    	7.949e-05   
1905        	10          	0.01524     	0.0001252   	0.0002545   	0.0001211   
1910        	10          	0.01479     	0.0001245   	0.0002182   	0.0001091   
1915        	10          	0.01062     	0.0001577   	0.0001599   	8.083e-05   
1920        	10          	0.01895     	9.405e-05   	0.0003919   	0.0002684   
1925        	10          	0.01361     	3.342e-05   	0.0001773   	5.147e-05   
1930        	10          	0.0116      	0.0001184   	0.0005353   	0.000213    
1935        	10          	0.01661     	0.0001074   	0.0001644   	4.895e-05   
1940        	10          	0.01957     	0.0001367   	0.0002994   	3.377e-05   
1945        	10          	0.01734     	0.0001339   	0.0002231   	0.0001423   
1950        	10          	0.02089     	0.0001866   	0.000179    	3.734e-05   
1955        	10          	0.01356     	7.559e-05   	0.00021     	0.0001483   
1960        	10          	0.01661     	0.0001951   	0.0007752   	0.000146    
1965        	10          	0.01793     	0.0001772   	0.0006642   	4.606e-05   
1970        	10          	0.02032     	0.0001814   	0.0005674   	0.0001547   
1975        	10          	0.034       	0.0002008   	0.0005595   	8.588e-05   
1980        	10          	0.01857     	0.0001567   	0.0002136   	0.000115    
